2026-02-16 04:30:59.566703	https://www.encodeproject.org/report/?type=File&file_format=bed&assay_title=eCLIP&biosample_ontology.term_name=K562&biosample_ontology.term_name=HepG2&target.label=HNRNPC&target.label=IGF2BP1&target.label=IGF2BP2&target.label=TIA1&target.label=HNRNPK&target.label=PCBP2&target.label=RBFOX2&target.label=TARDBP&target.label=QKI&target.label=SRSF1&target.label=SRSF9&target.label=RBM22&target.label=TRA2A&target.label=HNRNPL&target.label=LIN28B&target.label=FUS&target.label=MATR3&target.label=HNRNPA1&target.label=HNRNPM&target.label=NONO&target.label=U2AF2&target.label=EWSR1&target.label=PTBP1&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF704OCI/	ENCFF704OCI	ENCFF704OCI	/experiments/ENCSR570WLM/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	219021	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS308ZPA/,/biosamples/ENCBS362ASG/	QKI	/files/ENCFF704OCI/@@download/ENCFF704OCI.bed.gz	/files/ENCFF862YVK/,/files/ENCFF551IJQ/,/files/ENCFF815XNW/,/files/ENCFF015GLL/,/files/ENCFF269URO/,/files/ENCFF567ADV/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:19:39.564779+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF206RIM/	ENCFF206RIM	ENCFF206RIM	/experiments/ENCSR756CKJ/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	81673	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/,/biosamples/ENCBS175JIH/	RBFOX2	/files/ENCFF206RIM/@@download/ENCFF206RIM.bed.gz	/files/ENCFF779OIO/,/files/ENCFF269URO/,/files/ENCFF537RYR/,/files/ENCFF296GDR/,/files/ENCFF212IIR/,/files/ENCFF910WLP/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:24:18.934765+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF587KKM/	ENCFF587KKM	ENCFF587KKM	/experiments/ENCSR290VLT/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	142751	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS575NGC/,/biosamples/ENCBS074YUC/	MATR3	/files/ENCFF587KKM/@@download/ENCFF587KKM.bed.gz	/files/ENCFF619UHD/,/files/ENCFF794ILP/,/files/ENCFF269URO/,/files/ENCFF601NWD/,/files/ENCFF882SWK/,/files/ENCFF171PTV/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:25:11.081340+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF769QNG/	ENCFF769QNG	ENCFF769QNG	/experiments/ENCSR268ETU/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	1096272	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS253VOZ/	HNRNPK	/files/ENCFF769QNG/@@download/ENCFF769QNG.bed.gz	/files/ENCFF049KXT/,/files/ENCFF742LSN/		ENCLB654MHU			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:26:57.792059+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF073PCD/	ENCFF073PCD	ENCFF073PCD	/experiments/ENCSR724RDN/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	4464233	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS308ZPA/	HNRNPL	/files/ENCFF073PCD/@@download/ENCFF073PCD.bed.gz	/files/ENCFF518JBW/,/files/ENCFF255EGS/		ENCLB151JKR			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T20:33:05.325367+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF779OIO/	ENCFF779OIO	ENCFF779OIO	/experiments/ENCSR756CKJ/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	2295708	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	RBFOX2	/files/ENCFF779OIO/@@download/ENCFF779OIO.bed.gz	/files/ENCFF296GDR/,/files/ENCFF212IIR/		ENCLB554XAY											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T20:32:51.922422+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF454MWQ/	ENCFF454MWQ	ENCFF454MWQ	/experiments/ENCSR339FUY/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	1817055	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS548DJV/	PCBP2	/files/ENCFF454MWQ/@@download/ENCFF454MWQ.bed.gz	/files/ENCFF803QKO/,/files/ENCFF190ITO/		ENCLB089KST			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:24:13.261986+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF040JSC/	ENCFF040JSC	ENCFF040JSC	/experiments/ENCSR267UCX/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	2531756	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS017VYZ/	HNRNPM	/files/ENCFF040JSC/@@download/ENCFF040JSC.bed.gz	/files/ENCFF160MZO/,/files/ENCFF381PFB/		ENCLB870QHM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:10:26.768376+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF705SDK/	ENCFF705SDK	ENCFF705SDK	/experiments/ENCSR744GEU/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	1291359	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS537ADD/	IGF2BP1	/files/ENCFF705SDK/@@download/ENCFF705SDK.bed.gz	/files/ENCFF427IMN/,/files/ENCFF032OPL/		ENCLB134DWM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:15:31.821781+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF145YYK/	ENCFF145YYK	ENCFF145YYK	/experiments/ENCSR744GEU/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	1592887	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS547JWV/	IGF2BP1	/files/ENCFF145YYK/@@download/ENCFF145YYK.bed.gz	/files/ENCFF777OWL/,/files/ENCFF032OPL/		ENCLB593RRJ			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:15:37.210818+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF079MYZ/	ENCFF079MYZ	ENCFF079MYZ	/experiments/ENCSR268ETU/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	813948	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS081NLE/	HNRNPK	/files/ENCFF079MYZ/@@download/ENCFF079MYZ.bed.gz	/files/ENCFF525XIM/,/files/ENCFF742LSN/		ENCLB535CAM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:26:53.518969+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF327FBF/	ENCFF327FBF	ENCFF327FBF	/experiments/ENCSR412NOW/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	1558444	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS123QRB/	HNRNPM	/files/ENCFF327FBF/@@download/ENCFF327FBF.bed.gz	/files/ENCFF050PTL/,/files/ENCFF532ADX/		ENCLB688NBO			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:17:08.210692+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF378HWC/	ENCFF378HWC	ENCFF378HWC	/experiments/ENCSR623VEQ/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	2523594	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS537ADD/	TIA1	/files/ENCFF378HWC/@@download/ENCFF378HWC.bed.gz	/files/ENCFF681JJG/,/files/ENCFF269QNL/		ENCLB374RYB			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:16:20.768904+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF501TRY/	ENCFF501TRY	ENCFF501TRY	/experiments/ENCSR267UCX/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	2547456	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS017VYZ/	HNRNPM	/files/ENCFF501TRY/@@download/ENCFF501TRY.bed.gz	/files/ENCFF950RRY/,/files/ENCFF355NYZ/		ENCLB870QHM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:16:50.811649+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF697CMV/	ENCFF697CMV	ENCFF697CMV	/experiments/ENCSR584TCR/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	961318	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	TARDBP	/files/ENCFF697CMV/@@download/ENCFF697CMV.bed.gz	/files/ENCFF453YOD/,/files/ENCFF887NON/		ENCLB754PZD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:27:36.042174+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF535SBV/	ENCFF535SBV	ENCFF535SBV	/experiments/ENCSR887LPK/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	1183648	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS489LOC/	EWSR1	/files/ENCFF535SBV/@@download/ENCFF535SBV.bed.gz	/files/ENCFF455LTY/,/files/ENCFF485UCP/		ENCLB689GWR			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:29:40.295871+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF899HGF/	ENCFF899HGF	ENCFF899HGF	/experiments/ENCSR295OKT/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	506111	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	RBM22	/files/ENCFF899HGF/@@download/ENCFF899HGF.bed.gz	/files/ENCFF391IBH/,/files/ENCFF802LNA/		ENCLB761BDT											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:20:16.726089+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF445ENC/	ENCFF445ENC	ENCFF445ENC	/experiments/ENCSR412NOW/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	137556	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS123QRB/,/biosamples/ENCBS270GGH/	HNRNPM	/files/ENCFF445ENC/@@download/ENCFF445ENC.bed.gz	/files/ENCFF050PTL/,/files/ENCFF379LZD/,/files/ENCFF269URO/,/files/ENCFF532ADX/,/files/ENCFF005PKK/,/files/ENCFF327FBF/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:13:49.444060+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF786UOW/	ENCFF786UOW	ENCFF786UOW	/experiments/ENCSR366YOG/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	51681	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/,/biosamples/ENCBS517UIR/	QKI	/files/ENCFF786UOW/@@download/ENCFF786UOW.bed.gz	/files/ENCFF012WMS/,/files/ENCFF698BKX/,/files/ENCFF269URO/,/files/ENCFF190XSX/,/files/ENCFF767WUU/,/files/ENCFF070RME/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:19:26.357845+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF934ANS/	ENCFF934ANS	ENCFF934ANS	/experiments/ENCSR989VIY/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	41449	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS861HMN/,/biosamples/ENCBS859FFE/	SRSF1	/files/ENCFF934ANS/@@download/ENCFF934ANS.bed.gz	/files/ENCFF467FPH/,/files/ENCFF214HOA/,/files/ENCFF418ZXO/,/files/ENCFF269URO/,/files/ENCFF508DKJ/,/files/ENCFF867TIG/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:16:04.008030+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF918KMT/	ENCFF918KMT	ENCFF918KMT	/experiments/ENCSR057DWB/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	131030	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS549CIX/,/biosamples/ENCBS126AJR/	TIA1	/files/ENCFF918KMT/@@download/ENCFF918KMT.bed.gz	/files/ENCFF674TKN/,/files/ENCFF080VML/,/files/ENCFF581EBE/,/files/ENCFF269URO/,/files/ENCFF910OEJ/,/files/ENCFF348TPU/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:15:43.229455+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF061XNA/	ENCFF061XNA	ENCFF061XNA	/experiments/ENCSR970NKP/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	164031	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS081NLE/,/biosamples/ENCBS253VOZ/	LIN28B	/files/ENCFF061XNA/@@download/ENCFF061XNA.bed.gz	/files/ENCFF068KXE/,/files/ENCFF400LMM/,/files/ENCFF269URO/,/files/ENCFF492GWE/,/files/ENCFF892DVI/,/files/ENCFF999MGM/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:16:28.518064+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF886XUO/	ENCFF886XUO	ENCFF886XUO	/experiments/ENCSR432XUP/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	45862	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS081NLE/,/biosamples/ENCBS831COV/	SRSF1	/files/ENCFF886XUO/@@download/ENCFF886XUO.bed.gz	/files/ENCFF373NZF/,/files/ENCFF563VJQ/,/files/ENCFF696TJG/,/files/ENCFF269URO/,/files/ENCFF205JTY/,/files/ENCFF664EPV/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:16:14.043557+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF607ZRF/	ENCFF607ZRF	ENCFF607ZRF	/experiments/ENCSR887LPK/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	185854	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/,/biosamples/ENCBS489LOC/	EWSR1	/files/ENCFF607ZRF/@@download/ENCFF607ZRF.bed.gz	/files/ENCFF842YPC/,/files/ENCFF975NJX/,/files/ENCFF810PWF/,/files/ENCFF269URO/,/files/ENCFF998MNV/,/files/ENCFF758RAD/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:18:49.594099+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF855CPQ/	ENCFF855CPQ	ENCFF855CPQ	/experiments/ENCSR828ZID/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	123250	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS814VTY/,/biosamples/ENCBS864WAF/	HNRNPK	/files/ENCFF855CPQ/@@download/ENCFF855CPQ.bed.gz	/files/ENCFF198ISB/,/files/ENCFF553XCL/,/files/ENCFF754XAQ/,/files/ENCFF019JFZ/,/files/ENCFF288MWL/,/files/ENCFF269URO/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:13:18.993644+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF167CDB/	ENCFF167CDB	ENCFF167CDB	/experiments/ENCSR249ROI/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	12782	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/,/biosamples/ENCBS039CVO/	HNRNPC	/files/ENCFF167CDB/@@download/ENCFF167CDB.bed.gz	/files/ENCFF048BIQ/,/files/ENCFF526OQL/,/files/ENCFF824ZDF/,/files/ENCFF269URO/,/files/ENCFF664RLU/,/files/ENCFF935AZO/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:25:21.932713+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF642GNE/	ENCFF642GNE	ENCFF642GNE	/experiments/ENCSR339FUY/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	206727	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS859FFE/,/biosamples/ENCBS548DJV/	PCBP2	/files/ENCFF642GNE/@@download/ENCFF642GNE.bed.gz	/files/ENCFF803QKO/,/files/ENCFF547AHN/,/files/ENCFF454MWQ/,/files/ENCFF190ITO/,/files/ENCFF269URO/,/files/ENCFF514GGZ/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:16:59.821251+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF861KMV/	ENCFF861KMV	ENCFF861KMV	/experiments/ENCSR069EVH/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	101484	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/,/biosamples/ENCBS039CVO/	FUS	/files/ENCFF861KMV/@@download/ENCFF861KMV.bed.gz	/files/ENCFF447LJU/,/files/ENCFF341YQM/,/files/ENCFF269URO/,/files/ENCFF565ILV/,/files/ENCFF210ZRQ/,/files/ENCFF443KJS/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:24:53.569524+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF899FGS/	ENCFF899FGS	ENCFF899FGS	/experiments/ENCSR366YOG/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	379106	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	QKI	/files/ENCFF899FGS/@@download/ENCFF899FGS.bed.gz	/files/ENCFF494AKD/,/files/ENCFF849FKQ/		ENCLB419TPX											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:55:27.874556+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF288OTG/	ENCFF288OTG	ENCFF288OTG	/experiments/ENCSR290VLT/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	380549	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS575NGC/	MATR3	/files/ENCFF288OTG/@@download/ENCFF288OTG.bed.gz	/files/ENCFF719KGK/,/files/ENCFF790VFN/		ENCLB984MLU			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:58:54.816895+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			archived				
/files/ENCFF105OLG/	ENCFF105OLG	ENCFF105OLG	/experiments/ENCSR384KAN/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	873626	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS074YUC/	PTBP1	/files/ENCFF105OLG/@@download/ENCFF105OLG.bed.gz	/files/ENCFF938PTT/,/files/ENCFF603FCS/		ENCLB279NMT											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:58:58.819465+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF689VFH/	ENCFF689VFH	ENCFF689VFH	/experiments/ENCSR384KAN/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	711855	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS575NGC/	PTBP1	/files/ENCFF689VFH/@@download/ENCFF689VFH.bed.gz	/files/ENCFF395VNE/,/files/ENCFF603FCS/		ENCLB875HIL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:59:03.281361+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF059MNT/	ENCFF059MNT	ENCFF059MNT	/experiments/ENCSR384KAN/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	261149	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS575NGC/	PTBP1	/files/ENCFF059MNT/@@download/ENCFF059MNT.bed.gz	/files/ENCFF386UIG/,/files/ENCFF895BNM/		ENCLB875HIL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-16T23:28:36.005876+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF426AYZ/	ENCFF426AYZ	ENCFF426AYZ	/experiments/ENCSR756CKJ/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	278886	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	RBFOX2	/files/ENCFF426AYZ/@@download/ENCFF426AYZ.bed.gz	/files/ENCFF537RYR/,/files/ENCFF212IIR/		ENCLB800QNO											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-16T23:27:27.304658+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF849YEW/	ENCFF849YEW	ENCFF849YEW	/experiments/ENCSR295OKT/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	354814	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	RBM22	/files/ENCFF849YEW/@@download/ENCFF849YEW.bed.gz	/files/ENCFF367YKB/,/files/ENCFF556BXK/		ENCLB761BDT											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:53:00.272921+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF635GJU/	ENCFF635GJU	ENCFF635GJU	/experiments/ENCSR057DWB/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	957645	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS126AJR/	TIA1	/files/ENCFF635GJU/@@download/ENCFF635GJU.bed.gz	/files/ENCFF871ZLL/,/files/ENCFF608ODO/		ENCLB274AUW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:53:35.719703+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF101WQW/	ENCFF101WQW	ENCFF101WQW	/experiments/ENCSR756CKJ/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	837158	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	RBFOX2	/files/ENCFF101WQW/@@download/ENCFF101WQW.bed.gz	/files/ENCFF654XPT/,/files/ENCFF045FUV/		ENCLB800QNO											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:55:40.158313+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF832SRM/	ENCFF832SRM	ENCFF832SRM	/experiments/ENCSR756CKJ/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	693526	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	RBFOX2	/files/ENCFF832SRM/@@download/ENCFF832SRM.bed.gz	/files/ENCFF249RTF/,/files/ENCFF045FUV/		ENCLB554XAY											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:55:44.279721+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
